addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
15408,5719 A St.,,Olympia,79,98501,<memory at 0x000001A69A9CEBC0>,c98f9e3f-4bd3-46ba-8b75-9ee1ea5383fc,2013-11-20 00:00:00
15409,"11, avenue du PrÃ©sident-Kennedy",,Paris,161,75007,<memory at 0x000001A69A9CEC80>,03c1f334-5d11-451b-a28f-785b7042e466,2013-12-21 10:09:29.423000
15410,9910 North Wateroak Ct,,Burien,79,98168,<memory at 0x000001A69A9CED40>,ee8ccc1f-7086-4ed7-b7cb-7194f5ac3098,2012-05-12 00:00:00
15411,6787 Terra Calitina,,Downey,9,90241,<memory at 0x000001A69A9CEE00>,abd27836-53fa-4407-b535-f298dbc3cd56,2013-04-22 00:00:00
15412,7800 Corrinne Court,,East Brisbane,64,4169,<memory at 0x000001A69A9CEEC0>,80781063-8921-4072-b974-e7931010e08b,2011-06-16 00:00:00
15413,1694 All Dr.,,Bellingham,79,98225,<memory at 0x000001A69A9CEF80>,60e692ce-0732-4285-b0e7-d7c5edaaff71,2014-03-19 00:00:00
15414,4610 Pinto Road,,N. Vancouver,7,V7L 4J4,<memory at 0x000001A69A9CF040>,d1b171fd-7fcb-420f-bc47-24744657ee4a,2014-05-23 00:00:00
15415,4397 Lakewood Court,,San Carlos,9,94070,<memory at 0x000001A69A9CF100>,3637c51b-d559-4d01-b081-063277147036,2013-11-09 00:00:00
15416,565 Park Highlands,,Sydney,50,1002,<memory at 0x000001A69A9CF1C0>,e43b6a0a-cfb2-4378-96e6-446b48108fee,2013-07-01 00:00:00
15417,1206 Olive St,,Burbank,9,91502,<memory at 0x000001A69A9CF280>,5ed4d306-e382-46af-bd70-a2ea029e1c95,2013-09-21 00:00:00
15418,2474 Madhatter Ln,,Concord,9,94519,<memory at 0x000001A69A9CF340>,16570321-5fc5-422c-999a-848ce2703c5f,2014-02-06 00:00:00
15419,2515 Beauty St,,Geelong,77,3220,<memory at 0x000001A69A9CF400>,52ec978a-931c-4178-a0d9-bccba1ec995a,2014-03-18 00:00:00
15420,3648 Willow Drive,,North Sydney,50,2055,<memory at 0x000001A69A9CF4C0>,07eb2fd4-af6d-45bd-a1ee-4934c1185cba,2014-02-28 00:00:00
15421,846 Springwood Way,,Townsville,64,4810,<memory at 0x000001A69A9CF580>,7144f7ad-163e-488a-a260-e5c796e41677,2013-08-21 00:00:00
15422,3797 Baird Court,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69A9CF640>,dfdae688-c78e-4ef0-bd31-8f6dc90eec20,2013-07-02 00:00:00
15423,5038 Candy Rd,# 126,Colma,9,94014,<memory at 0x000001A69A9CF700>,79675030-fd01-4caa-af65-01204688a926,2014-01-17 00:00:00
15424,8242 Gilardy Dr,,Bellflower,9,90706,<memory at 0x000001A69A9CF7C0>,18cbbbf4-92e0-4ed8-ae21-286759c8df6f,2014-04-13 00:00:00
15425,9737 Boxwood Dr,,Bellflower,9,90706,<memory at 0x000001A69A9CF880>,c2437105-1ec9-4ddf-a8c6-d7f0c0fee987,2013-12-10 00:00:00
15426,2058 Richard Ave,,York,14,YO15,<memory at 0x000001A69A9CF940>,f3f945ad-6051-48f2-904f-dc50a07d6ec1,2014-01-02 00:00:00
15427,Parkstr 4851,,Essen,20,45001,<memory at 0x000001A69A9CFA00>,fba04f55-88ac-479d-8fa7-483ef7435bea,2014-04-26 00:00:00
15428,3196 Peachwillow,,Palo Alto,9,94303,<memory at 0x000001A69A9CFAC0>,dcf5e2c1-6606-4ced-8efa-25a49d001b5b,2012-06-23 00:00:00
15429,2701 Piedmont Dr,,Gold Coast,64,4217,<memory at 0x000001A69A9CFB80>,1bcce89c-3145-44a5-8ce2-e238dd4c2207,2014-01-10 00:00:00
15430,7601 Green Valley Rd,,Peterborough,14,PB12,<memory at 0x000001A69A9CFC40>,f7c6a517-b22a-4c2c-abaa-3bd42543138b,2013-12-16 00:00:00
15431,3970 Falcon Dr,,Woodland Hills,9,91364,<memory at 0x000001A69A9CFD00>,53fb31b8-92ca-4191-955c-fc5ecd729fc5,2014-03-14 00:00:00
15432,3989 Terrace Drive,,Bellingham,79,98225,<memory at 0x000001A69A9CFDC0>,a5839876-38e7-4e8e-ba7b-5098d0d3075b,2014-01-17 00:00:00
15433,8629 Partridge Dr,,Beaverton,58,97005,<memory at 0x000001A69A9CFE80>,6d28d729-b695-4e03-8fd9-2f385b9dca66,2014-06-21 00:00:00
15434,5251 Driftwood Drive,,Walla Walla,79,99362,<memory at 0x000001A69A9CFF40>,7488ac66-e790-474b-8d8b-2609182a07c4,2013-07-15 00:00:00
15435,6740 11th St. NE,,London,14,SW8 4BG,<memory at 0x000001A69A9E0040>,74c20410-895d-4e5c-b01d-0869ece29afb,2014-01-07 00:00:00
15436,165 East Lane Road,,Lakewood,9,90712,<memory at 0x000001A69A9E0100>,9234ad5e-5da9-4554-99e5-53003f6d3392,2013-11-15 00:00:00
15437,9697 Clear Court,,Santa Cruz,9,95062,<memory at 0x000001A69A9E01C0>,700907a5-0ef3-4c24-a893-20f71ed4fbfc,2013-04-30 00:00:00
15438,623 Chestnut Ave,,Chula Vista,9,91910,<memory at 0x000001A69A9E0280>,b9591960-fba3-43bf-b85c-1d6b2bed81e1,2012-06-18 00:00:00
15439,Unter Linden 9,,Erlangen,8,91054,<memory at 0x000001A69A9E0340>,73945f0c-0457-4f12-8433-9ce9ac78a61e,2014-04-04 00:00:00
15440,4651 Brownstone Rd,,N. Vancouver,7,V7L 4J4,<memory at 0x000001A69A9E0400>,2999b947-d8ec-4e70-9241-906d1151c832,2012-05-02 00:00:00
15441,2728 Clown Court,,Oak Bay,7,V8P,<memory at 0x000001A69A9E04C0>,3a347f2a-b1d0-4f7b-a69d-51cc06e7fa5c,2012-03-02 00:00:00
15442,2769 San Jose Drive,,National City,9,91950,<memory at 0x000001A69A9E0580>,89d69d72-5072-44a5-9267-f78c964ba0ec,2014-03-09 00:00:00
15443,3756 Lime Ridge Drive,,Edmonds,79,98020,<memory at 0x000001A69A9E0640>,b565303c-a0ec-4575-b3cc-37bcd96f25ca,2013-11-15 00:00:00
15444,6706 Ridgeview Dr,,Lake Oswego,58,97034,<memory at 0x000001A69A9E0700>,e65edfee-8f77-4a08-84c5-fe17d087baa8,2013-07-02 00:00:00
15445,5292 Blue Ridge Drive,,Lebanon,58,97355,<memory at 0x000001A69A9E07C0>,d08782cd-59f2-4211-b9c3-6238537b53bf,2013-10-03 00:00:00
15446,62 Yolanda Circle,,Billericay,14,CM11,<memory at 0x000001A69A9E0880>,039e6388-1f08-419d-bf19-c4a1f5d4b060,2013-11-20 00:00:00
15447,"66, allÃ©e des Princes",,Courbevoie,178,92400,<memory at 0x000001A69A9E0940>,0137ef26-8858-482e-bbf2-bfb69809ee06,2013-12-21 10:09:29.423000
15448,"11, rue du Puits Dixme",,Orleans,131,45000,<memory at 0x000001A69A9E0A00>,58a60ee8-0204-40d0-b667-49db8b378534,2013-12-21 10:09:29.423000
15449,8496 La Salle Ct.,,El Cajon,9,92020,<memory at 0x000001A69A9E0AC0>,6c4e5836-0b23-44d4-adc8-c40109adc8fc,2013-10-17 00:00:00
15450,3271 Black Walnut,,Newton,7,V2M1N7,<memory at 0x000001A69A9E0B80>,1917da78-3966-4f50-9632-e05f20f10599,2014-02-14 00:00:00
15451,3245 Vista Oak Dr.,,Caloundra,64,4551,<memory at 0x000001A69A9E0C40>,db544d04-6cdf-4d4d-98ff-a7424ade735d,2011-11-18 00:00:00
15452,1135 Glenellen Court,,San Carlos,9,94070,<memory at 0x000001A69A9E0D00>,affd8ff6-d0b3-4d6c-8bfc-201ee2475740,2014-05-25 00:00:00
15453,7502 Elwood Drive,,Sooke,7,V0,<memory at 0x000001A69A9E0DC0>,d00644ef-6bf9-41b9-b52e-cef4738185a0,2012-01-03 00:00:00
15454,"51, rue Henri Gagnon",,Saint Germain en Laye,164,78100,<memory at 0x000001A69A9E0E80>,eee02c39-c3a5-48fe-a7ba-afab98192001,2013-12-21 10:09:29.423000
15455,"1234, rue Ste-HonorÃ©",,Villeneuve-d'Ascq,145,59491,<memory at 0x000001A69A9E0F40>,dc61b1d5-7e11-4c32-b6b4-58db1176d0fa,2013-12-21 10:09:29.423000
15456,8784 Detroit Ave.,,Long Beach,9,90802,<memory at 0x000001A69A9E1000>,690a359b-4bdb-4bc4-b971-9b6928c08f7d,2014-05-28 00:00:00
15457,7741 Morgan Ave.,,Hawthorne,64,4171,<memory at 0x000001A69A9E10C0>,83a4a178-9cb5-4f4b-9b8f-501b780071f1,2013-08-13 00:00:00
15458,3698 Driftwood Court,,Hobart,71,7001,<memory at 0x000001A69A9E1180>,4e10f43e-bdff-4569-a3bf-37dd17038381,2013-09-19 00:00:00
15459,3230 Market Place,,Chula Vista,9,91910,<memory at 0x000001A69A9E1240>,33459891-7157-43f1-a966-60c123e70e6e,2014-03-02 00:00:00
15460,1054 Vine Circle,,Burbank,9,91502,<memory at 0x000001A69A9E1300>,4d14431f-6501-439e-a58e-f62638d9308a,2012-06-11 00:00:00
15461,"33, rue du Puits Dixme",,Lille,145,59000,<memory at 0x000001A69A9E13C0>,15af69e7-003c-479a-a75f-89f845e98607,2013-12-21 10:09:29.423000
15462,Am Kreuz 4055,,Bonn,20,53131,<memory at 0x000001A69A9E1480>,7daa419d-c20b-488d-80e2-b76f94b28fc1,2014-05-28 00:00:00
15463,"47, impasse Ste-Madeleine",,Drancy,179,93700,<memory at 0x000001A69A9E1540>,df23879d-a4f6-4028-9122-be093b58b973,2013-12-21 10:09:29.423000
15464,"6, route de Marseille",,Suresnes,178,92150,<memory at 0x000001A69A9E1600>,ee3768c7-e189-45bb-91e9-efb1b13d2ba6,2013-12-21 10:09:29.423000
15465,8565 Marie Drive,,Beverly Hills,9,90210,<memory at 0x000001A69A9E16C0>,1d202e81-e1f7-4293-b1d3-ac47923590c5,2013-08-22 00:00:00
15466,7289 Las Quebrados Ln,,Haney,7,V2W 1W2,<memory at 0x000001A69A9E1780>,925ab91d-eec9-4681-b562-ff9183fc178b,2014-03-17 00:00:00
15467,"1020, quai de Grenelle",,Versailles,164,78000,<memory at 0x000001A69A9E1840>,80b3faa5-9da8-4819-ada6-bd1e54814d41,2013-12-21 10:09:29.423000
15468,8590 Dublin Court,,Findon,66,5023,<memory at 0x000001A69A9E1900>,eed7c60f-ca56-4849-947f-4841634467e4,2013-03-25 00:00:00
15469,240 Rapallo Lane,,Concord,9,94519,<memory at 0x000001A69A9E19C0>,002ce4d2-9382-43fa-8dc4-7bb7db7da142,2014-04-19 00:00:00
15470,1481 Bent Street,,Marysville,79,98270,<memory at 0x000001A69A9E1A80>,615ee0e4-f02a-4c04-90c7-5ef0f9d7557a,2013-01-07 00:00:00
15471,"802, avenue du Port",,Courbevoie,178,92400,<memory at 0x000001A69A9E1B40>,7a88177e-2536-4ab7-b1c1-db83da6143c5,2013-12-21 10:09:29.423000
15472,6180 Ryan Court,,Shawnee,7,V9B 2C3,<memory at 0x000001A69A9E1C00>,d1a73aa8-7d6a-46e9-890e-1ac423011c89,2013-12-20 00:00:00
15473,5474 Limewood Pl.,,St. Leonards,50,2065,<memory at 0x000001A69A9E1CC0>,84ccbef9-7e46-44ff-a491-1db5e1292329,2013-11-17 00:00:00
15474,9237 Cordova Way,,North Ryde,50,2113,<memory at 0x000001A69A9E1D80>,b97ee8c2-7d1f-4955-a4a4-7eeb39c8f404,2013-08-15 00:00:00
15475,4044 Pine Creek Way,,Grossmont,9,91941,<memory at 0x000001A69A9E1E40>,89e99fc1-e1d5-45c6-bee6-bef1c618d080,2011-09-15 00:00:00
15476,7922 Rancho View Drive,,London,14,W1Y 3RA,<memory at 0x000001A69A9E1F00>,a60b4d68-8778-4582-83bb-7f1f0d1da8a7,2013-11-18 00:00:00
15477,413 West Road,,Lynnwood,79,98036,<memory at 0x000001A69A9E1FC0>,32182ea1-7b9d-40e2-a289-0137f3db7979,2013-12-22 00:00:00
15478,426 San Rafael,,Newcastle,50,2300,<memory at 0x000001A69A9E2080>,41f68016-5214-4528-a0dd-f142271d7557,2014-01-02 00:00:00
15479,8521 C Mt. Hood Circle,,Billericay,14,CM11,<memory at 0x000001A69A9E2140>,2bb37960-bcd4-44a0-98b2-498f3f104037,2013-03-14 00:00:00
15480,2416 Fairlane Place,,Sedro Woolley,79,98284,<memory at 0x000001A69A9E2200>,04339112-5c31-4711-ad4c-894442693746,2014-04-23 00:00:00
15481,1695 Valley High Dr,,Sooke,7,V0,<memory at 0x000001A69A9E22C0>,bd4e28b1-74d5-4311-8c88-15fd296d9f1e,2014-01-06 00:00:00
15482,3450 Oakleaf Ct.,,Beverly Hills,9,90210,<memory at 0x000001A69A9E2380>,8d3fd2c4-e20e-4f5f-9490-3fcf8f88dfb5,2014-05-06 00:00:00
15483,6607 Panoramic Avenue,,Port Hammond,7,V6B 3P7,<memory at 0x000001A69A9E2440>,f2f788b0-dda7-4372-a2de-2437ca76c2e5,2013-08-28 00:00:00
15484,673 Hawes St.,# 119 A,Coronado,9,92118,<memory at 0x000001A69A9E2500>,18847738-fd49-4144-a488-237babfcaa45,2014-04-04 00:00:00
15485,3484 Chocolate Court,,Marysville,79,98270,<memory at 0x000001A69A9E25C0>,cf3fbfa0-2a7a-4c08-a891-40cf00b58e38,2013-04-12 00:00:00
15486,Helsenbergbogen 2,,Frankfurt am Main,70,60075,<memory at 0x000001A69A9E2680>,99472bf5-865f-458d-8505-b34f6eedb863,2013-12-27 00:00:00
15487,1308 Mt. Hood Circle,,Chula Vista,9,91910,<memory at 0x000001A69A9E2740>,60819726-ab34-49fc-91ab-c461277af6c9,2012-07-01 00:00:00
15488,1094 Loveridge Circle,,Oregon City,58,97045,<memory at 0x000001A69A9E2800>,797644c4-eb29-4158-b27a-14f66966157c,2013-11-24 00:00:00
15489,9171 Morello Ave,,Corvallis,58,97330,<memory at 0x000001A69A9E28C0>,1c3de482-4d96-4fad-92e5-66ba239d93f1,2013-07-25 00:00:00
15490,Pflugstr 8414,,Stuttgart,70,70511,<memory at 0x000001A69A9E2980>,64c011e7-2c20-4b5a-825f-a2af97405e71,2014-01-13 00:00:00
15491,"862, rue Mazagran",,Courbevoie,178,92400,<memory at 0x000001A69A9E2A40>,14bdffa0-a94e-4dd3-860c-f867e0482b87,2013-12-21 10:09:29.423000
15492,9211 Holiday Hills Drive,,Newport Beach,9,92625,<memory at 0x000001A69A9E2B00>,a3a6b6c2-a2cf-442f-9fd1-11cf59e35884,2013-08-14 00:00:00
15493,Erlenweg 6664,,Saarlouis,70,66740,<memory at 0x000001A69A9E2BC0>,572bda8b-7f87-4a56-9c7f-0f3257ba9bef,2014-04-02 00:00:00
15494,4396 Greystone Dr,,Victoria,7,V8V,<memory at 0x000001A69A9E2C80>,7c8a3e8d-f185-4bd5-a0f7-bb64651c3d6d,2013-12-16 00:00:00
15495,5637 Teak Court,,Lakewood,9,90712,<memory at 0x000001A69A9E2D40>,6a7902f9-227a-43e2-83b7-3f15ca368b23,2014-02-02 00:00:00
15496,9972 San Miguel Rd,,East Brisbane,64,4169,<memory at 0x000001A69A9E2E00>,2b6d661d-0ff6-4ae1-92cb-fc2dcba7fada,2014-02-10 00:00:00
15497,"28bis, boulevard du Montparnasse",,Paris,161,75013,<memory at 0x000001A69A9E2EC0>,c36a5c06-1bf6-41f0-8fd1-47f88c3cab00,2013-12-21 10:09:29.423000
15498,1832 RiverRock Dr,,Warrnambool,77,3280,<memory at 0x000001A69A9E2F80>,41ba5b7f-a239-4508-9e39-6e9d74e69473,2011-10-13 00:00:00
15499,"65, rue Faubourg St Antoine",,Orleans,131,45000,<memory at 0x000001A69A9E3040>,7688b613-0efe-4335-aa04-38ff955523af,2013-12-21 10:09:29.423000
15500,6451 Grand Drive,,Milwaukie,58,97222,<memory at 0x000001A69A9E3100>,3196675b-cad5-40f9-940d-f2139a47a99d,2013-10-22 00:00:00
15501,8532 Monterey Ave,,Perth,66,6006,<memory at 0x000001A69A9E31C0>,77d3e2b7-d23e-47b2-88ad-3c845720db35,2013-05-05 00:00:00
15502,8200 Showtime Court,,Brisbane,64,4000,<memory at 0x000001A69A9E3280>,a4e83b05-e317-49cb-8ae9-f193002926d0,2011-06-07 00:00:00
15503,3550 Mildred Ln,,Warrington,14,WA3 7BH,<memory at 0x000001A69A9E3340>,ee4fafdf-bafb-4e9d-9128-58e944a65901,2013-10-26 00:00:00
15504,4569 La Salle Ct.,,Puyallup,79,98371,<memory at 0x000001A69A9E3400>,33e51d33-f68d-4e25-8b33-a34a5803e592,2013-04-18 00:00:00
15505,1162 Relief Valley Ct,,Seaford,77,3198,<memory at 0x000001A69A9E34C0>,e6c81729-f4f1-4d01-a165-24f713b73cd2,2011-11-08 00:00:00
15506,4211 Las Lomas Way,,Bellingham,79,98225,<memory at 0x000001A69A9E3580>,ac52294a-7d54-4359-8d2f-0d20c0d82ce5,2013-03-04 00:00:00
15507,9228 Golden Meadow,,Westminster,7,V3L 1E7,<memory at 0x000001A69A9E3640>,aaee45c1-818b-4ebd-9da4-768062a296c3,2013-11-02 00:00:00
15508,Postfach 2 66 66,,SaarbrÃ¼cken,70,66001,<memory at 0x000001A69A9E3700>,3ed531a1-3e37-4202-9eae-a4032f806639,2012-03-08 00:00:00
15509,764 Quail Court,,Sedro Woolley,79,98284,<memory at 0x000001A69A9E37C0>,911e9c76-07c9-4cb5-beca-dea88c39163a,2011-10-27 00:00:00
15510,297 Mt. Tank Circle,,Lake Oswego,58,97034,<memory at 0x000001A69A9E3880>,c04f0683-2311-47d0-936d-3f79924ab3f2,2012-04-19 00:00:00
15511,"910, rue Montcalm",,Saint Germain en Laye,164,78100,<memory at 0x000001A69A9E3940>,0f46d846-7151-498e-a413-90670cb6947e,2013-12-21 10:09:29.423000
15512,5464 Olive Ave,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69A9E3A00>,d954d047-a95c-494f-adea-d946384c9475,2013-08-04 00:00:00
15513,2665 Escobar,,Matraville,50,2036,<memory at 0x000001A69A9E3AC0>,c78c1f54-39aa-43a8-a8db-96571c8bd69a,2012-03-14 00:00:00
15514,6208 ViewPoint Court,,London,14,EC1R 0DU,<memory at 0x000001A69A9E3B80>,f4db592e-ab2e-4ef2-bfc3-d7c65ec27ef8,2013-08-23 00:00:00
15515,3328 North Wateroak Ct,#8,El Cajon,9,92020,<memory at 0x000001A69A9E3C40>,efde55f0-b621-4ea1-9b9a-32d6ebfd1186,2014-01-14 00:00:00
15516,"11, quai de lÂ´ Iton",,Courbevoie,178,92400,<memory at 0x000001A69A9E3D00>,f35d2b4e-e3a1-4221-b51d-c0cd987b9839,2013-12-21 10:09:29.423000
15517,6024 Lacanda,,Fremont,9,94536,<memory at 0x000001A69A9E3DC0>,350860f3-5ae2-4351-b11a-dfeb5e26a271,2012-02-24 00:00:00
15518,"22, rue de l'Espace De Schengen",,Lille,145,59000,<memory at 0x000001A69A9E3E80>,d28980c7-166a-44d8-b827-ccf7f17137d4,2013-12-21 10:09:29.423000
15519,7305 Humphrey Drive,,West Covina,9,91791,<memory at 0x000001A69A9E3F40>,cd30f400-92fc-4c43-966e-9ce0735c82cd,2013-10-05 00:00:00
15520,609 Power Ave.,,Milsons Point,50,2061,<memory at 0x000001A69A9F4040>,34b65728-4de0-4b63-ac92-5ac95f08241b,2011-12-18 00:00:00
15521,5891 Madhatter Ln,,Warrnambool,77,3280,<memory at 0x000001A69A9F4100>,cacb8d11-1b79-49a5-9bbf-1334128c368f,2014-06-29 00:00:00
15522,8364 St. Paul Circle,,Bellingham,79,98225,<memory at 0x000001A69A9F41C0>,f32f99f5-4d1a-4dde-b4ec-e2116637d8dc,2013-10-27 00:00:00
15523,9095 Ironwood Drive,,Santa Cruz,9,95062,<memory at 0x000001A69A9F4280>,502f26be-67f8-4c0e-abe9-792706b74d2e,2014-05-30 00:00:00
15524,"534, rue Mazagran",,Roubaix,145,59100,<memory at 0x000001A69A9F4340>,1d869fac-d6fb-4ab3-a79a-0f4949f9de3c,2013-12-21 10:09:29.423000
15525,6732 Arcadia Pl.,#e,Colma,9,94014,<memory at 0x000001A69A9F4400>,769d693f-d62c-4469-b92b-e1f0101f5bf5,2013-10-22 00:00:00
15526,6705 Tweed Lane,,Caloundra,64,4551,<memory at 0x000001A69A9F44C0>,127a15c9-0dee-4eef-a6d0-06fd46fffdf2,2011-07-24 00:00:00
15527,8454 Candy Rd,,Oregon City,58,97045,<memory at 0x000001A69A9F4580>,8e9c1aaf-30f8-4f39-87f6-cbbc9b8976eb,2013-04-27 00:00:00
15528,4823 Park Blvd.,,Seattle,79,98104,<memory at 0x000001A69A9F4640>,2fce9f7c-558f-4dc9-8645-1065d714080e,2014-02-13 00:00:00
15529,9482 Rosebrook Ct.,,San Gabriel,9,91776,<memory at 0x000001A69A9F4700>,b402e8df-2176-49a3-88d1-682088d8a95b,2014-03-27 00:00:00
15530,4620 Kane Circle,,Perth,66,6006,<memory at 0x000001A69A9F47C0>,3e4e8304-5e1b-45c2-93b9-73b149dca6b4,2013-08-23 00:00:00
15531,6104 North Civic Drive,,Renton,79,98055,<memory at 0x000001A69A9F4880>,9d605bbc-5bf6-4469-8e1f-326bc6e847e7,2014-04-11 00:00:00
15532,3674 Green Valley Rd,,Glendale,9,91203,<memory at 0x000001A69A9F4940>,28338edb-66ea-4707-aef3-0b067e6baa9b,2013-07-11 00:00:00
15533,6091 Bluefish Lane,,Beaverton,58,97005,<memory at 0x000001A69A9F4A00>,6c8c39e2-a470-4691-87dd-0624106b41e9,2014-01-22 00:00:00
15534,551 Two Bay Road,,Mill Valley,9,94941,<memory at 0x000001A69A9F4AC0>,b89ec451-8f73-4d46-bcb6-d181b6ef811c,2014-05-07 00:00:00
15535,7484 Lacanda Ct.,,Liverpool,14,L4 4HB,<memory at 0x000001A69A9F4B80>,625c3f9d-8523-4c82-88a7-9c8ababd2c5b,2014-01-28 00:00:00
15536,8373 Endriss,,Port Orchard,79,98366,<memory at 0x000001A69A9F4C40>,55361826-96eb-4d8b-a481-a6820142c260,2013-08-02 00:00:00
15537,"39, avenue des Laurentides",,Saint Germain en Laye,164,78100,<memory at 0x000001A69A9F4D00>,6d53a1df-dc8e-420f-80b1-752143dffdae,2013-12-21 10:09:29.423000
15538,8310 Atchinson Stage Ct,,Redwood City,9,94063,<memory at 0x000001A69A9F4DC0>,4ddebaa2-c89c-49f3-b8b1-5ac0dd0708b0,2012-06-01 00:00:00
15539,"8188, chaussÃ©e de Tournai",,Paris,161,75012,<memory at 0x000001A69A9F4E80>,ad644491-78d8-42ac-8891-a8516ddc2491,2013-12-21 10:09:29.423000
15540,3972 Almond Drive,,Melbourne,77,3000,<memory at 0x000001A69A9F4F40>,e8fc2fa1-c325-4d81-8d0f-b463cb2efcdf,2011-12-20 00:00:00
15541,6481 Hastings Drive,,W. York,14,BD1 4SJ,<memory at 0x000001A69A9F5000>,43f09446-8d0e-4b10-88b2-099651717f8b,2014-03-20 00:00:00
15542,6642 Sandview Dr,,Yakima,79,98901,<memory at 0x000001A69A9F50C0>,a75821a0-c948-4b8e-81df-e1df6090eb39,2012-03-21 00:00:00
15543,9592 Adelia Court,,Corvallis,58,97330,<memory at 0x000001A69A9F5180>,011681d9-f6c5-4c42-9165-fef7167cd6f9,2013-07-07 00:00:00
15544,8358 Azalea Avenue,,Findon,66,5023,<memory at 0x000001A69A9F5240>,884baf04-9b2f-4126-aa41-0b4ac754d2bd,2013-01-16 00:00:00
15545,"5, rue de la ComÃ©die",,Roubaix,145,59100,<memory at 0x000001A69A9F5300>,92faf14b-493a-44a9-987d-681097c5000f,2013-12-21 10:09:29.423000
15546,4038 Elk Dr,,Portland,58,97205,<memory at 0x000001A69A9F53C0>,1cd55ebc-5151-4f9e-89aa-9b872dff3aff,2014-05-24 00:00:00
15547,Am Karlshof 368,,Bonn,20,53131,<memory at 0x000001A69A9F5480>,fccbd621-3b5f-48eb-84b5-9a4542ada44d,2013-07-21 00:00:00
15548,5241 St. Andrews Way,,Cambridge,14,CB4 4BZ,<memory at 0x000001A69A9F5540>,94649941-8626-47d0-8e9d-bfd985e2fa19,2011-12-18 00:00:00
15549,5533 Fremont Street,# 113,Portland,58,97205,<memory at 0x000001A69A9F5600>,5aea8340-781b-4f85-bf76-5af07477fea8,2014-01-17 00:00:00
15550,Zollstr 28,,Frankfurt am Main,20,60082,<memory at 0x000001A69A9F56C0>,436b4715-bfc9-4997-b9e6-05badd2e7cdc,2014-02-02 00:00:00
15551,8991 Temple Court,,Coronado,9,92118,<memory at 0x000001A69A9F5780>,df7343e1-a865-40ca-a62e-44245ea039db,2013-10-07 00:00:00
15552,4032 Woodruff Ln.,,Springwood,50,2777,<memory at 0x000001A69A9F5840>,89bb4340-74a7-4a45-9f5b-4248ea9b5137,2014-04-28 00:00:00
15553,3397 Farm Bureau Road,,Spring Valley,9,91977,<memory at 0x000001A69A9F5900>,ee363b42-9722-4cbd-a51a-1589734154b0,2014-04-27 00:00:00
15554,Postenweg 3138,,Eilenburg,85,04838,<memory at 0x000001A69A9F59C0>,6b383b79-19eb-4074-92a3-3051be6a046a,2013-08-22 00:00:00
15555,6986 Countrywood Ct.,,Newcastle,50,2300,<memory at 0x000001A69A9F5A80>,7e0c1b55-3a25-4f4c-84d3-c80176820359,2014-01-14 00:00:00
15556,9765 Marie Drive,,Renton,79,98055,<memory at 0x000001A69A9F5B40>,30c9b6fc-7070-4b79-bf7d-862d4bd213eb,2013-11-18 00:00:00
15557,1769 Nicholas Drive,,Bellingham,79,98225,<memory at 0x000001A69A9F5C00>,9b16fd76-06dc-4b51-b56d-0ea2078349b6,2013-06-22 00:00:00
15558,1047 Las Quebradas Lane,,Oak Bay,7,V8P,<memory at 0x000001A69A9F5CC0>,0d448bc5-1a4d-4852-a73c-f78e02597798,2013-04-05 00:00:00
15559,4009 San Ysidro Court,,Burien,79,98168,<memory at 0x000001A69A9F5D80>,1ef8b091-d1b9-40e2-9dc0-67bd37fdf4ad,2012-09-17 00:00:00
15560,5960 Cross Road,# 20,Newton,7,V2M1N7,<memory at 0x000001A69A9F5E40>,a7eb61b9-1be0-494f-9b07-d76fce15c15a,2014-02-04 00:00:00
15561,"1211, rue des Ecoles",,Saint-Denis,179,93400,<memory at 0x000001A69A9F5F00>,813e3e6a-be6b-4942-aa01-54e0c02ef6eb,2013-12-21 10:09:29.423000
15562,7511 Cooper Dr.,,Beaverton,58,97005,<memory at 0x000001A69A9F5FC0>,2eac430a-ecdd-483c-b713-6ab9552691ab,2013-12-12 00:00:00
15563,661 Cardinal Dr,,Lincoln Acres,9,91950,<memory at 0x000001A69A9F6080>,bca34147-5729-4a51-b3a7-c9f6936e0e87,2014-02-13 00:00:00
15564,Husemann StraÃe 4444,,MÃ¼hlheim,20,63151,<memory at 0x000001A69A9F6140>,359bfd59-564e-4ccf-a533-91cc9545a90a,2012-02-23 00:00:00
15565,447 Barberry Court,,Milwaukie,58,97222,<memory at 0x000001A69A9F6200>,d02bc622-d813-443a-90db-533894c3f286,2013-10-06 00:00:00
15566,"9406, rue Maillard",,Boulogne-sur-Mer,148,62200,<memory at 0x000001A69A9F62C0>,359aeaf4-8bd6-4d67-986d-a50ae8ca3e57,2013-12-21 10:09:29.423000
15567,3787 Browse St,,Lavender Bay,50,2060,<memory at 0x000001A69A9F6380>,f89b561a-0da0-4180-81fe-c7b93f395cce,2013-07-08 00:00:00
15568,8524 C Mt. Hood Circle,,Oregon City,58,97045,<memory at 0x000001A69A9F6440>,75fe5bd6-87d9-44cd-84aa-af506d540ae6,2013-10-27 00:00:00
15569,Rykestr 8295,,Hamburg,19,22001,<memory at 0x000001A69A9F6500>,58a87df9-1422-49ff-8f15-d9004054542e,2011-10-28 00:00:00
